t,along_track_mm,cross_track_mm,speed_mps
52.665000,-4.8631,0.6095,2.6707
52.666000,-4.8636,0.6238,2.6728
52.667000,-4.8618,0.6382,2.6750
52.668000,-4.8579,0.6526,2.6772
52.669000,-4.8517,0.6671,2.6794
52.670000,-4.8434,0.6817,2.6816
52.671000,-2.1607,0.6818,2.6838
52.672000,0.5243,0.6818,2.6860
52.673000,3.2114,0.6818,2.6882
52.674000,5.9008,0.6817,2.6904
52.675000,8.5923,0.6815,2.6926
52.676000,11.2861,0.6813,2.6949
52.677000,-4.8785,0.7822,2.6971
52.678000,-4.8747,0.7968,2.6993
52.679000,-4.8687,0.8115,2.7015
52.680000,-4.8605,0.8262,2.7037
52.681000,-4.8720,0.8404,2.7059
52.682000,-4.8814,0.8546,2.7081
52.683000,-4.8885,0.8690,2.7102
52.684000,-4.8935,0.8834,2.7124
52.685000,-4.8962,0.8979,2.7146
52.686000,-4.8968,0.9124,2.7168
52.687000,-4.8952,0.9271,2.7190
52.688000,-4.8913,0.9418,2.7212
52.689000,-4.8853,0.9566,2.7234
52.690000,-4.8772,0.9715,2.7256
52.691000,-2.1505,0.9716,2.7278
52.692000,0.5784,0.9717,2.7299
52.693000,3.3095,0.9716,2.7321
52.694000,6.0427,0.9715,2.7343
52.695000,8.7782,0.9712,2.7365
52.696000,11.5158,0.9709,2.7387
52.697000,14.2555,0.9706,2.7408
52.697000,14.4734,0.7440,2.7428
52.698000,17.2173,0.7436,2.7450
52.699000,-4.6735,0.8724,2.7468
52.700000,-4.6633,0.8869,2.7483
52.701000,-1.9143,0.8871,2.7497
52.702000,0.8360,0.8871,2.7508
52.703000,3.5874,0.8870,2.7519
52.704000,-4.6476,0.9422,2.7528
52.705000,-4.6411,0.9562,2.7538
52.706000,-4.6337,0.9704,2.7547
52.707000,-4.6254,0.9847,2.7556
52.708000,-4.6162,0.9991,2.7565
52.709000,-4.6061,1.0136,2.7574
52.710000,-4.5949,1.0282,2.7584
52.711000,-4.5952,1.0418,2.7595
52.712000,-4.5944,1.0555,2.7606
52.713000,-4.5924,1.0693,2.7618
52.714000,-4.5892,1.0832,2.7630
52.715000,-4.5847,1.0972,2.7644
52.716000,-4.5788,1.1114,2.7658
52.717000,-4.5714,1.1257,2.7673
52.718000,-4.5625,1.1401,2.7689
52.719000,-4.5522,1.1547,2.7701
52.720000,-4.5408,1.1694,2.7710
52.721000,-4.5313,1.1830,2.7716
52.722000,-4.5211,1.1967,2.7721
52.723000,-4.5105,1.2105,2.7724
52.724000,-4.4997,1.2245,2.7727
52.725000,-4.4887,1.2385,2.7728
52.726000,-4.4775,1.2527,2.7730
52.727000,-4.4662,1.2671,2.7731
52.728000,-4.4548,1.2815,2.7732
52.729000,-4.4432,1.2961,2.7733
52.730000,-4.4315,1.3107,2.7735
52.730000,-4.4975,1.3748,2.7692
52.731000,-1.7282,1.3750,2.7694
52.732000,1.0415,1.3750,2.7697
52.732000,1.2593,1.4530,2.7642
52.733000,-4.2309,1.4958,2.7638
52.734000,-4.2189,1.5104,2.7630
52.735000,-4.2079,1.5250,2.7617
52.736000,-4.1983,1.5398,2.7602
52.737000,-4.1905,1.5546,2.7583
52.738000,-4.1845,1.5696,2.7563
52.739000,-4.1806,1.5846,2.7542
52.740000,-4.1790,1.5998,2.7519
52.741000,-4.1532,1.6139,2.7496
52.742000,-4.1298,1.6282,2.7472
52.743000,-4.1088,1.6425,2.7448
52.744000,-4.0902,1.6570,2.7425
52.745000,-4.0740,1.6715,2.7401
52.746000,-4.0601,1.6862,2.7378
52.747000,-4.0485,1.7009,2.7355
52.748000,-4.0391,1.7158,2.7332
52.749000,-4.0320,1.7307,2.7310
52.750000,-4.0272,1.7457,2.7288
52.751000,-4.0062,1.7598,2.7267
52.752000,-3.9874,1.7740,2.7246
52.753000,-3.9706,1.7882,2.7226
52.754000,-3.9558,1.8026,2.7207
52.755000,-3.9428,1.8171,2.7188
52.756000,-3.9317,1.8316,2.7171
52.757000,-3.9223,1.8463,2.7154
52.758000,-3.9146,1.8611,2.7138
52.759000,-3.9084,1.8760,2.7122
52.760000,-3.9037,1.8910,2.7108
52.761000,-1.1935,1.8911,2.7095
52.762000,1.5154,1.8911,2.7082
52.763000,4.2231,1.8909,2.7070
52.763000,4.2075,1.8726,2.6962
52.764000,6.9032,1.8724,2.6951
52.765000,-3.8292,1.9432,2.6931
52.766000,-3.8227,1.9576,2.6904
52.767000,-3.8193,1.9721,2.6871
52.768000,-3.8193,1.9867,2.6833
52.769000,-3.8234,2.0014,2.6791
52.770000,-3.8318,2.0161,2.6746
52.771000,-3.7892,2.0300,2.6699
52.772000,-3.7514,2.0439,2.6650
52.773000,-3.7185,2.0578,2.6599
52.774000,-3.6908,2.0718,2.6548
52.775000,-3.6682,2.0859,2.6496
52.776000,-3.6509,2.1001,2.6443
52.777000,-3.6388,2.1144,2.6391
52.778000,-3.6320,2.1287,2.6338
52.779000,-3.6304,2.1431,2.6285
52.780000,-3.6341,2.1576,2.6233
52.781000,-1.0133,2.1576,2.6181
52.782000,-3.5451,2.1849,2.6128
52.783000,-3.5087,2.1987,2.6073
52.784000,-3.4778,2.2125,2.6017
52.784000,-3.3801,2.1547,2.5865
52.785000,-3.3700,2.1683,2.5809
52.786000,-3.3656,2.1820,2.5752
52.787000,-3.3669,2.1958,2.5694
52.788000,-3.3739,2.2096,2.5637
52.789000,-3.3867,2.2234,2.5580
52.790000,-3.4051,2.2373,2.5523
52.791000,-3.3747,2.2505,2.5467
52.792000,-3.3500,2.2637,2.5411
52.793000,-3.3308,2.2770,2.5356
52.794000,-3.3172,2.2904,2.5301
52.795000,-3.3089,2.3038,2.5247
52.796000,-3.3061,2.3172,2.5193
52.797000,-3.3086,2.3307,2.5140
52.798000,-3.3163,2.3442,2.5088
52.799000,-3.3292,2.3578,2.5037
52.800000,-3.3472,2.3714,2.4987
52.801000,-0.8510,2.3714,2.4937
52.802000,1.6401,2.3714,2.4884
52.803000,4.1258,2.3714,2.4829
52.804000,6.6059,2.3713,2.4772
52.805000,9.0802,2.3712,2.4713
52.806000,11.5486,2.3710,2.4654
52.807000,-3.2295,2.4630,2.4593
52.808000,-3.2361,2.4762,2.4533
52.809000,-3.2488,2.4894,2.4472
52.810000,-3.2676,2.5027,2.4410
52.811000,-3.2319,2.5154,2.4349
52.812000,-3.2023,2.5282,2.4289
52.813000,-3.1788,2.5409,2.4228
52.814000,-3.1613,2.5537,2.4168
52.814000,-2.8578,2.4892,2.4187
52.815000,-2.8444,2.5017,2.4127
52.816000,-2.8369,2.5143,2.4068
52.817000,-2.8353,2.5269,2.4010
52.818000,-2.8396,2.5395,2.3952
52.819000,-2.8495,2.5522,2.3895
52.820000,-2.8652,2.5649,2.3838
52.821000,-0.4841,2.5649,2.3782
52.822000,1.8912,2.5649,2.3724
52.823000,4.2605,2.5648,2.3663
52.824000,6.6237,2.5648,2.3600
52.825000,8.9805,2.5648,2.3535
52.826000,11.3308,2.5647,2.3470
52.827000,13.6744,2.5647,2.3403
52.828000,16.0113,2.5646,2.3335
52.829000,18.3414,2.5646,2.3266
52.829000,18.4356,2.7426,2.3189
52.830000,-2.6448,2.8671,2.3120
52.831000,-0.3363,2.8671,2.3050
52.832000,1.9652,2.8671,2.2980
52.833000,4.2597,2.8671,2.2910
52.834000,-2.5235,2.9154,2.2839
52.835000,-2.5108,2.9275,2.2768
52.836000,-2.5052,2.9396,2.2697
52.837000,-2.5066,2.9516,2.2626
52.838000,-2.5152,2.9637,2.2556
52.839000,-2.5308,2.9758,2.2485
52.840000,-2.5535,2.9878,2.2415
52.841000,-2.5127,2.9996,2.2345
52.842000,-2.4790,3.0113,2.2275
52.843000,-2.4522,3.0230,2.2205
52.844000,-2.4325,3.0347,2.2134
52.845000,-2.4199,3.0464,2.2064
52.846000,-2.4143,3.0581,2.1993
52.847000,-2.4158,3.0698,2.1922
52.848000,-2.4243,3.0815,2.1852
52.849000,-2.4400,3.0932,2.1781
52.850000,-2.4627,3.1049,2.1710
52.851000,-2.4218,3.1163,2.1639
52.852000,-2.3880,3.1276,2.1569
52.853000,-2.3613,3.1390,2.1498
52.854000,-2.3416,3.1503,2.1427
52.855000,-2.3290,3.1616,2.1357
52.856000,-2.3235,3.1729,2.1286
52.857000,-2.3250,3.1842,2.1216
52.858000,-2.3336,3.1955,2.1145
52.859000,-2.3491,3.2068,2.1075
52.860000,-2.3718,3.2181,2.1005
52.861000,-2.3314,3.2290,2.0935
52.862000,-2.2981,3.2399,2.0864
52.863000,-2.2718,3.2508,2.0794
52.864000,-2.2525,3.2617,2.0724
52.865000,-2.2402,3.2726,2.0654
52.866000,-2.2349,3.2835,2.0584
52.867000,-2.2366,3.2944,2.0514
52.868000,-2.2453,3.3053,2.0445
52.869000,-2.2610,3.3162,2.0375
52.869000,-2.4392,2.8934,2.0349
52.870000,-2.4644,2.9036,2.0279
52.871000,-2.4273,2.9134,2.0210
52.872000,-2.3972,2.9232,2.0140
52.873000,-2.3741,2.9330,2.0071
52.874000,-2.3579,2.9429,2.0001
52.875000,-2.3486,2.9527,1.9932
52.876000,-2.3463,2.9625,1.9863
52.877000,-2.3508,2.9723,1.9794
52.877000,-2.2594,2.6097,1.9802
52.878000,-2.2700,2.6190,1.9733
52.879000,-2.2875,2.6283,1.9664
52.880000,-2.3119,2.6377,1.9595
52.881000,-2.2746,2.6466,1.9526
52.882000,-2.2443,2.6556,1.9458
52.883000,-2.2208,2.6645,1.9389
52.884000,-2.2041,2.6735,1.9320
52.885000,-2.1944,2.6824,1.9251
52.886000,-2.1915,2.6914,1.9183
52.887000,-2.1954,2.7003,1.9114
52.888000,-2.2062,2.7093,1.9046
52.889000,-2.2238,2.7182,1.8978
52.890000,-2.2483,2.7272,1.8909
52.891000,-2.2117,2.7358,1.8841
52.892000,-2.1820,2.7443,1.8773
52.893000,-2.1591,2.7529,1.8705
52.894000,-2.1431,2.7615,1.8637
52.895000,-2.1338,2.7701,1.8569
52.896000,-2.1313,2.7787,1.8501
52.897000,-2.1355,2.7872,1.8433
52.898000,-2.1466,2.7958,1.8366
52.899000,-2.1644,2.8044,1.8298
52.900000,-2.1889,2.8130,1.8231
52.901000,-2.1531,2.8213,1.8163
52.902000,-2.1240,2.8295,1.8096
52.903000,-2.1017,2.8378,1.8029
52.904000,-2.0860,2.8461,1.7962
52.905000,-2.0771,2.8543,1.7894
52.906000,-2.0749,2.8626,1.7827
52.907000,-2.0795,2.8708,1.7760
52.908000,-2.0907,2.8791,1.7693
52.909000,-2.1087,2.8874,1.7626
52.910000,-2.1333,2.8956,1.7559
52.911000,-0.3807,2.8956,1.7492
52.912000,1.3651,2.8956,1.7425
52.913000,-2.0477,2.9193,1.7359
52.914000,-2.0325,2.9272,1.7292
52.914000,-1.9932,2.6486,1.7301
52.915000,-1.9837,2.6561,1.7235
52.916000,-1.9809,2.6636,1.7168
52.917000,-1.9848,2.6712,1.7102
52.918000,-1.9952,2.6788,1.7035
52.919000,-2.0123,2.6863,1.6969
52.920000,-2.0361,2.6940,1.6903
52.921000,-0.3490,2.6940,1.6837
52.922000,-1.9716,2.7076,1.6771
52.923000,-1.9492,2.7145,1.6705
52.924000,-1.9335,2.7214,1.6639
52.925000,-1.9243,2.7284,1.6573
52.926000,-1.9217,2.7354,1.6507
52.927000,-1.9257,2.7425,1.6441
52.928000,-1.9363,2.7496,1.6375
52.929000,-1.9534,2.7568,1.6309
52.930000,-1.9772,2.7641,1.6244
52.931000,-0.3559,2.7641,1.6178
52.931000,-1.8357,2.7197,1.6187
52.932000,-1.8065,2.7262,1.6121
52.933000,-1.7839,2.7328,1.6056
52.934000,-1.7678,2.7395,1.5991
52.935000,-1.7582,2.7462,1.5925
52.936000,-1.7551,2.7530,1.5860
52.937000,-1.7586,2.7599,1.5795
52.938000,-1.7685,2.7669,1.5730
52.939000,-1.7850,2.7740,1.5665
52.940000,-1.8079,2.7811,1.5600
52.941000,-1.7727,2.7872,1.5535
52.942000,-1.7441,2.7934,1.5470
52.943000,-1.7218,2.7996,1.5405
52.944000,-1.7061,2.8060,1.5341
52.945000,-1.6968,2.8124,1.5276
52.946000,-1.6940,2.8189,1.5212
52.947000,-1.6976,2.8255,1.5147
52.948000,-1.7077,2.8321,1.5083
52.949000,-1.7242,2.8389,1.5018
52.950000,-1.7472,2.8457,1.4954
52.951000,-1.7126,2.8514,1.4890
52.952000,-1.6845,2.8572,1.4826
52.953000,-1.6628,2.8630,1.4761
52.954000,-1.6475,2.8689,1.4697
52.955000,-1.6386,2.8750,1.4633
52.956000,-1.6361,2.8811,1.4569
52.957000,-1.6400,2.8874,1.4506
52.958000,-1.6502,2.8937,1.4442
52.959000,-1.6669,2.9002,1.4378
52.960000,-1.6899,2.9067,1.4314
52.961000,-1.6559,2.9120,1.4251
52.962000,-1.6283,2.9175,1.4187
52.963000,-1.6071,2.9230,1.4124
52.964000,-1.5921,2.9286,1.4060
52.965000,-1.5836,2.9343,1.3997
52.966000,-1.5813,2.9401,1.3934
52.967000,-1.5854,2.9461,1.3870
52.968000,-1.5958,2.9521,1.3807
52.969000,-1.6125,2.9583,1.3744
52.970000,-1.6355,2.9645,1.3681
52.971000,-0.2703,2.9646,1.3618
52.972000,1.0886,2.9646,1.3555
52.973000,2.4413,2.9644,1.3492
52.973000,2.5244,2.5883,1.3502
52.974000,-1.4556,2.6076,1.3439
52.975000,-1.4465,2.6127,1.3376
52.976000,-1.4436,2.6179,1.3314
52.977000,-1.4469,2.6232,1.3251
52.978000,-1.4565,2.6287,1.3188
52.979000,-1.4724,2.6343,1.3126
52.980000,-1.4944,2.6400,1.3064
52.981000,-1.4610,2.6442,1.3001
52.982000,-1.4337,2.6485,1.2939
52.983000,-1.4127,2.6529,1.2877
52.984000,-1.3979,2.6574,1.2815
52.985000,-1.3893,2.6621,1.2753
52.986000,-1.3869,2.6670,1.2691
52.987000,-1.3906,2.6720,1.2629
52.988000,-1.4005,2.6771,1.2568
52.989000,-1.4166,2.6824,1.2507
52.990000,-1.4387,2.6878,1.2446
52.991000,-0.1969,2.6879,1.2385
52.991000,0.0875,2.5002,1.2396
52.992000,1.3244,2.5001,1.2336
52.993000,-1.0736,2.5119,1.2275
52.994000,-1.0585,2.5160,1.2215
52.995000,-1.0494,2.5204,1.2154
52.996000,-1.0464,2.5248,1.2093
52.997000,-1.0495,2.5294,1.2032
52.998000,-1.0586,2.5341,1.1971
52.999000,-1.0739,2.5390,1.1911
53.000000,-1.0952,2.5440,1.1850
53.001000,0.0870,2.5440,1.1789
53.002000,1.2631,2.5440,1.1728
53.003000,2.4331,2.5438,1.1667
53.004000,3.5970,2.5434,1.1606
53.005000,4.7549,2.5430,1.1545
53.006000,5.9067,2.5424,1.1485
53.007000,7.0524,2.5417,1.1424
53.008000,8.1920,2.5408,1.1363
53.008000,8.1168,2.7143,1.1371
53.009000,9.2511,2.7133,1.1310
53.010000,10.3795,2.7122,1.1250
53.011000,0.0131,2.7608,1.1189
53.012000,-1.0478,2.7675,1.1129
53.013000,-1.0262,2.7712,1.1069
53.014000,-1.0106,2.7749,1.1008
53.015000,-1.0010,2.7788,1.0948
53.016000,-0.9975,2.7828,1.0888
53.017000,-0.9999,2.7870,1.0828
53.018000,-1.0083,2.7913,1.0768
53.019000,-1.0228,2.7958,1.0708
53.020000,-1.0432,2.8004,1.0648
53.021000,-1.0105,2.8034,1.0588
53.022000,-0.9837,2.8064,1.0529
53.023000,-0.9629,2.8097,1.0469
53.024000,-0.9481,2.8130,1.0410
53.025000,-0.9392,2.8166,1.0350
53.026000,-0.9361,2.8203,1.0291
53.027000,-0.9390,2.8241,1.0233
53.028000,-0.9477,2.8281,1.0174
53.029000,-0.9623,2.8323,1.0115
53.030000,-0.9827,2.8367,1.0057
53.031000,-0.9519,2.8393,0.9999
53.032000,-0.9268,2.8421,0.9941
53.033000,-0.9075,2.8450,0.9884
53.034000,-0.8940,2.8481,0.9826
53.035000,-0.8862,2.8514,0.9769
53.036000,-0.8841,2.8548,0.9712
53.037000,-0.8877,2.8584,0.9655
53.038000,-0.8970,2.8622,0.9598
53.039000,-0.9119,2.8661,0.9541
53.040000,-0.9325,2.8702,0.9485
53.041000,-0.9034,2.8726,0.9429
53.042000,-0.8800,2.8752,0.9373
53.043000,-0.8621,2.8779,0.9317
53.044000,-0.8498,2.8808,0.9261
53.045000,-0.8430,2.8838,0.9206
53.046000,-0.8418,2.8871,0.9151
53.047000,-0.8461,2.8905,0.9095
53.048000,-0.8559,2.8940,0.9041
53.049000,-0.8711,2.8978,0.8986
53.050000,-0.8918,2.9018,0.8931
53.051000,-0.0008,2.9018,0.8877
53.052000,0.8847,2.9018,0.8822
53.052000,0.9890,2.8317,0.8833
53.052000,0.8926,2.6864,0.8854
53.053000,1.7757,2.6862,0.8799
53.054000,2.6535,2.6857,0.8745
53.055000,-0.7905,2.6981,0.8691
53.056000,-0.7868,2.7009,0.8637
53.057000,-0.7885,2.7040,0.8583
53.058000,-0.7956,2.7072,0.8530
53.059000,-0.8080,2.7106,0.8476
53.060000,-0.8257,2.7142,0.8423
53.061000,0.0144,2.7142,0.8370
53.062000,0.8493,2.7141,0.8316
53.063000,-0.7529,2.7198,0.8263
53.064000,-0.7392,2.7221,0.8210
53.065000,-0.7308,2.7245,0.8158
53.066000,-0.7277,2.7271,0.8105
53.067000,-0.7298,2.7299,0.8052
53.068000,-0.7371,2.7328,0.8000
53.069000,-0.7497,2.7360,0.7947
53.070000,-0.7676,2.7394,0.7895
53.071000,0.0200,2.7394,0.7843
53.072000,0.8023,2.7393,0.7791
53.073000,-0.6977,2.7444,0.7739
53.074000,-0.6848,2.7464,0.7687
53.075000,-0.6770,2.7486,0.7636
53.076000,-0.6744,2.7510,0.7584
53.077000,-0.6769,2.7536,0.7533
53.078000,-0.6845,2.7563,0.7482
53.079000,-0.6972,2.7593,0.7431
53.080000,-0.7151,2.7625,0.7379
53.081000,0.0211,2.7626,0.7329
53.082000,0.7521,2.7625,0.7278
53.083000,-0.6477,2.7669,0.7227
53.084000,-0.6354,2.7687,0.7176
53.084000,-0.7803,2.4880,0.7189
53.085000,-0.7719,2.4897,0.7138
53.086000,-0.7685,2.4916,0.7088
53.087000,-0.7702,2.4936,0.7037
53.088000,-0.7769,2.4959,0.6987
53.089000,-0.7886,2.4984,0.6937
53.090000,-0.8054,2.5011,0.6886
53.091000,-0.1185,2.5012,0.6836
53.092000,0.5633,2.5011,0.6787
53.093000,1.2402,2.5009,0.6738
53.094000,-0.7299,2.5064,0.6690
53.095000,-0.7232,2.5081,0.6642
53.096000,-0.7213,2.5100,0.6594
53.097000,-0.7242,2.5121,0.6547
53.098000,-0.7319,2.5142,0.6500
53.099000,-0.7442,2.5165,0.6454
53.100000,-0.7611,2.5190,0.6407
53.101000,-0.7373,2.5201,0.6361
53.102000,-0.7180,2.5214,0.6315
53.103000,-0.7034,2.5228,0.6269
53.104000,-0.6933,2.5244,0.6223
53.105000,-0.6879,2.5260,0.6177
53.106000,-0.6870,2.5278,0.6131
53.107000,-0.6907,2.5297,0.6085
53.108000,-0.6990,2.5318,0.6040
53.109000,-0.7118,2.5340,0.5994
53.110000,-0.7291,2.5363,0.5948
53.111000,-0.7056,2.5373,0.5903
53.112000,-0.6867,2.5384,0.5857
53.113000,-0.6724,2.5396,0.5812
53.114000,-0.6625,2.5409,0.5766
53.115000,-0.6573,2.5424,0.5721
53.116000,-0.6565,2.5440,0.5675
53.117000,-0.6602,2.5457,0.5630
53.118000,-0.6685,2.5476,0.5585
53.119000,-0.6814,2.5497,0.5539
53.120000,-0.6987,2.5518,0.5494
53.121000,-0.6752,2.5526,0.5449
53.122000,-0.6563,2.5534,0.5403
53.123000,-0.6418,2.5545,0.5358
53.124000,-0.6319,2.5556,0.5312
53.125000,-0.6265,2.5569,0.5267
53.126000,-0.6257,2.5583,0.5222
53.127000,-0.6293,2.5599,0.5176
53.128000,-0.6375,2.5617,0.5131
53.129000,-0.6502,2.5636,0.5085
53.130000,-0.6674,2.5657,0.5040
53.131000,-0.6453,2.5664,0.4996
53.132000,-0.6277,2.5673,0.4952
53.133000,-0.6145,2.5682,0.4908
53.134000,-0.6056,2.5693,0.4864
53.135000,-0.6012,2.5706,0.4820
53.136000,-0.6012,2.5720,0.4776
53.137000,-0.6055,2.5735,0.4733
53.138000,-0.6141,2.5751,0.4689
53.139000,-0.6271,2.5769,0.4646
53.140000,-0.6443,2.5788,0.4603
53.141000,-0.6227,2.5793,0.4560
53.142000,-0.6054,2.5800,0.4516
53.142000,-0.7904,2.4514,0.4542
53.143000,-0.7749,2.4516,0.4499
53.144000,-0.7638,2.4520,0.4456
53.145000,-0.7569,2.4525,0.4412
53.146000,-0.7544,2.4531,0.4369
53.147000,-0.7562,2.4539,0.4326
53.148000,-0.7622,2.4548,0.4282
53.149000,-0.7727,2.4559,0.4239
53.150000,-0.7874,2.4571,0.4195
53.151000,-0.3692,2.4573,0.4152
53.152000,0.0447,2.4574,0.4109
53.153000,-0.7279,2.4570,0.4066
53.154000,-0.7167,2.4573,0.4022
53.155000,-0.7097,2.4576,0.3979
53.156000,-0.7071,2.4582,0.3936
53.157000,-0.7088,2.4588,0.3893
53.158000,-0.7147,2.4597,0.3850
53.159000,-0.7250,2.4607,0.3807
53.160000,-0.7395,2.4618,0.3763
53.161000,-0.7159,2.4615,0.3720
53.162000,-0.6966,2.4614,0.3677
53.163000,-0.6817,2.4614,0.3633
53.164000,-0.6710,2.4615,0.3590
53.165000,-0.6647,2.4618,0.3546
53.166000,-0.6627,2.4623,0.3504
53.167000,-0.6649,2.4629,0.3462
53.168000,-0.6713,2.4637,0.3422
53.169000,-0.6816,2.4646,0.3382
53.170000,-0.6960,2.4656,0.3342
53.171000,-0.6764,2.4654,0.3303
53.172000,-0.6607,2.4654,0.3264
53.173000,-0.6489,2.4655,0.3226
53.174000,-0.6410,2.4657,0.3187
53.175000,-0.6368,2.4661,0.3149
53.176000,-0.6365,2.4666,0.3111
53.177000,-0.6399,2.4672,0.3073
53.178000,-0.6471,2.4680,0.3035
53.179000,-0.6581,2.4689,0.2997
53.180000,-0.6729,2.4701,0.2959
53.181000,-0.6534,2.4697,0.2922
53.182000,-0.6376,2.4695,0.2883
53.183000,-0.6256,2.4695,0.2845
53.184000,-0.6174,2.4696,0.2807
53.184000,-0.5975,2.0836,0.2817
53.185000,-0.5923,2.0832,0.2779
53.186000,-0.5910,2.0829,0.2741
53.187000,-0.5935,2.0828,0.2702
53.188000,-0.5998,2.0828,0.2664
53.189000,-0.6098,2.0831,0.2625
53.190000,-0.6237,2.0835,0.2587
53.191000,-0.6021,2.0823,0.2548
53.192000,-0.5843,2.0812,0.2509
53.193000,-0.5703,2.0804,0.2470
53.193000,-0.5822,1.6961,0.2495
53.194000,-0.5700,1.6946,0.2456
53.195000,-0.5616,1.6932,0.2417
53.196000,-0.5571,1.6921,0.2378
53.197000,-0.5565,1.6911,0.2338
53.198000,-0.5598,1.6903,0.2298
53.199000,-0.5671,1.6897,0.2259
53.200000,-0.5783,1.6894,0.2219
53.201000,-0.5549,1.6873,0.2179
53.202000,-0.5356,1.6854,0.2139
53.203000,-0.5201,1.6836,0.2101
53.204000,-0.5084,1.6820,0.2062
53.205000,-0.5005,1.6806,0.2024
53.206000,-0.4964,1.6794,0.1986
53.207000,-0.4960,1.6784,0.1949
53.208000,-0.4992,1.6775,0.1911
53.208000,-0.6653,1.4570,0.1899
53.209000,-0.6737,1.4563,0.1862
53.210000,-0.6858,1.4558,0.1824
53.211000,-0.6643,1.4534,0.1787
53.212000,-0.6465,1.4512,0.1749
53.213000,-0.6324,1.4493,0.1712
53.214000,-0.6219,1.4475,0.1675
53.215000,-0.6151,1.4460,0.1637
53.216000,-0.6120,1.4447,0.1599
53.217000,-0.6125,1.4437,0.1562
53.218000,-0.6167,1.4430,0.1524
53.219000,-0.6246,1.4426,0.1486
53.220000,-0.6362,1.4425,0.1449
53.221000,-0.6156,1.4402,0.1412
53.222000,-0.5985,1.4382,0.1375
53.223000,-0.5850,1.4363,0.1339
53.224000,-0.5750,1.4347,0.1304
53.225000,-0.5684,1.4335,0.1268
53.226000,-0.5653,1.4325,0.1232
53.227000,-0.5655,1.4318,0.1197
53.228000,-0.5691,1.4315,0.1161
53.229000,-0.5760,1.4316,0.1126
53.230000,-0.5861,1.4322,0.1091
53.231000,-0.5640,1.4300,0.1055
53.232000,-0.5452,1.4281,0.1020
53.233000,-0.5296,1.4265,0.0984
53.234000,-0.5173,1.4253,0.0948
53.235000,-0.5082,1.4245,0.0912
53.235000,-0.5333,1.6170,0.0933
53.236000,-0.5245,1.6169,0.0898
53.237000,-0.5188,1.6173,0.0862
53.238000,-0.5160,1.6182,0.0825
53.239000,-0.5162,1.6199,0.0789
53.240000,-0.5193,1.6222,0.0754
53.241000,-0.4941,1.6208,0.0721
53.242000,-0.4715,1.6199,0.0688
53.243000,-0.4513,1.6195,0.0656
53.244000,-0.4334,1.6196,0.0625
53.245000,-0.4174,1.6204,0.0594
53.246000,-0.4032,1.6218,0.0564
53.247000,-0.3905,1.6241,0.0533
53.248000,-0.3789,1.6273,0.0504
53.249000,-0.3681,1.6315,0.0474
53.250000,-0.3575,1.6370,0.0445
53.251000,-0.3177,1.6367,0.0415
53.252000,-0.2769,1.6369,0.0386
53.253000,-0.2343,1.6377,0.0357
53.254000,-0.1883,1.6391,0.0328
53.255000,-0.1373,1.6409,0.0299
53.256000,-0.0786,1.6426,0.0271
53.257000,-0.0085,1.6437,0.0243
53.258000,0.0783,1.6422,0.0215
53.259000,0.1901,1.6348,0.0188
53.260000,0.3365,1.6142,0.0163
53.261000,0.5527,1.5442,0.0140
53.262000,0.8210,1.4114,0.0120
53.263000,1.1284,1.1718,0.0106
53.264000,1.4130,0.7964,0.0099
53.265000,1.5833,0.3352,0.0101
53.266000,1.6132,-0.0973,0.0111
53.267000,1.5569,-0.4293,0.0128
53.268000,1.4737,-0.6614,0.0149
53.269000,1.3936,-0.8198,0.0173
53.270000,1.3267,-0.9292,0.0199
53.271000,1.2463,-1.0199,0.0227
53.272000,1.1784,-1.0858,0.0255
53.273000,1.1217,-1.1350,0.0284
53.274000,1.0750,-1.1722,0.0313
53.275000,1.0368,-1.2007,0.0343
53.276000,1.0065,-1.2227,0.0373
53.277000,0.9832,-1.2398,0.0404
53.278000,0.9662,-1.2529,0.0435
53.279000,0.9551,-1.2629,0.0466
53.280000,0.9494,-1.2706,0.0498
53.281000,0.9163,-1.2822,0.0529
53.282000,0.8880,-1.2915,0.0561
53.283000,0.8643,-1.2988,0.0593
53.284000,0.8449,-1.3044,0.0626
53.285000,0.8299,-1.3087,0.0658
53.286000,0.8190,-1.3118,0.0691
53.287000,0.8122,-1.3138,0.0724
53.288000,0.8094,-1.3150,0.0757
53.289000,0.8105,-1.3154,0.0790
53.290000,0.8156,-1.3151,0.0824
53.291000,0.7906,-1.3179,0.0858
53.292000,0.7695,-1.3199,0.0892
53.293000,0.7522,-1.3212,0.0926
53.294000,0.7386,-1.3218,0.0960
53.295000,0.7288,-1.3218,0.0994
53.296000,0.7228,-1.3213,0.1029
53.297000,0.7205,-1.3202,0.1064
53.298000,0.7222,-1.3185,0.1097
53.299000,0.7275,-1.3164,0.1128
53.300000,0.7363,-1.3139,0.1159
53.300000,0.6974,-1.7515,0.1140
53.301000,0.6788,-1.7521,0.1169
53.302000,0.6636,-1.7522,0.1198
53.303000,0.6514,-1.7519,0.1226
53.304000,0.6423,-1.7513,0.1254
53.305000,0.6362,-1.7504,0.1282
53.306000,0.6329,-1.7492,0.1309
53.307000,0.6325,-1.7477,0.1336
53.308000,0.6349,-1.7460,0.1362
53.309000,0.6401,-1.7441,0.1389
53.310000,0.6480,-1.7419,0.1416
