t,ax,ay,az,gx,gy,gz
43.305000,5.340763,-2.278164,9.834725,-0.001278,-0.000434,0.003506
43.306000,5.334040,-2.259043,9.794871,0.000146,0.000867,0.003217
43.307000,5.354470,-2.248882,9.810607,0.000222,-0.000575,0.002617
43.308000,5.347265,-2.280791,9.810362,-0.000544,-0.000896,0.002991
43.309000,5.312434,-2.268285,9.804803,-0.000710,0.000307,0.003524
43.310000,5.312476,-2.259686,9.797539,-0.001190,-0.001333,0.003057
43.311000,5.319327,-2.253115,9.804438,0.000107,0.001132,0.005781
43.312000,5.330209,-2.248335,9.789553,0.000187,-0.001860,0.002304
43.313000,5.302963,-2.250284,9.797987,-0.000619,0.001409,0.003130
43.314000,5.318791,-2.251904,9.806650,-0.001257,0.000485,0.003035
43.315000,5.298614,-2.252169,9.811033,-0.001738,-0.001027,0.005460
43.316000,5.283307,-2.233728,9.810209,0.001155,-0.000062,0.004603
43.317000,5.275376,-2.227567,9.789058,0.000779,0.001336,0.003736
43.318000,5.281487,-2.239057,9.804027,-0.000350,-0.001267,0.004153
43.319000,5.266992,-2.237803,9.814652,-0.001217,-0.002321,0.004005
43.320000,5.286668,-2.242950,9.805889,-0.001088,-0.000492,0.003534
43.321000,5.280183,-2.215619,9.792980,-0.000855,0.000074,0.004788
43.322000,5.265427,-2.226779,9.810394,0.001741,0.000337,0.001717
43.323000,5.237374,-2.223217,9.802400,-0.000732,-0.000370,0.003440
43.324000,5.240089,-2.200400,9.810397,0.001238,-0.001410,0.003982
43.325000,5.269259,-2.204202,9.789716,-0.001017,0.000558,0.002158
43.326000,5.242799,-2.220298,9.816790,-0.000061,-0.000141,0.001954
43.327000,5.210247,-2.211080,9.801140,-0.001569,0.001232,0.003937
43.328000,5.235239,-2.219759,9.817181,0.001777,-0.001146,0.005118
43.329000,5.230024,-2.208961,9.797331,-0.001661,0.000654,0.003019
43.330000,5.216208,-2.205832,9.808503,0.000160,0.000159,0.004702
43.331000,5.220312,-2.210177,9.815639,0.000890,0.000177,0.004310
43.332000,5.226547,-2.215130,9.794972,0.000797,-0.000463,0.002312
43.333000,5.199781,-2.195214,9.820823,-0.002019,0.000430,0.004038
43.334000,5.204166,-2.193098,9.802358,-0.000457,0.000164,0.005340
43.335000,5.198487,-2.199100,9.814073,-0.000391,-0.000506,0.003827
43.336000,5.194477,-2.200172,9.830274,0.001509,0.001039,0.002481
43.337000,5.185324,-2.193523,9.807914,-0.000842,0.001048,0.004480
43.338000,5.161747,-2.171493,9.795466,-0.001148,-0.001120,0.004643
43.339000,5.186960,-2.179728,9.797577,0.001196,-0.001173,0.004353
43.340000,5.186628,-2.170257,9.817452,-0.000099,-0.000810,0.003376
43.341000,5.177075,-2.174371,9.816432,0.001328,-0.000774,0.003465
43.342000,5.161475,-2.171565,9.796727,0.000029,0.001028,0.006040
43.343000,5.165865,-2.156195,9.798151,-0.000399,0.000338,0.002657
43.344000,5.160663,-2.170251,9.808113,-0.000905,0.000080,0.003028
43.345000,5.148062,-2.163810,9.817571,-0.000091,0.000038,0.004087
43.346000,5.160357,-2.159034,9.820577,-0.000808,0.000003,0.004621
43.347000,5.150732,-2.159251,9.817362,0.001911,-0.000428,0.003589
43.348000,5.133681,-2.163995,9.811366,0.000133,-0.000046,0.004734
43.349000,5.117655,-2.156642,9.802422,0.001115,0.000411,0.003376
43.350000,5.119743,-2.144299,9.802558,-0.001088,0.000925,0.003937
43.351000,5.103341,-2.144760,9.818789,0.001084,-0.001189,0.004110
43.352000,5.117115,-2.143780,9.817791,0.000426,-0.002976,0.004797
43.353000,5.109036,-2.142773,9.799490,0.001089,-0.001446,0.003006
43.354000,5.108602,-2.152911,9.809034,-0.000196,-0.001894,0.003820
43.355000,5.096450,-2.147804,9.813412,0.000113,-0.000388,0.004779
43.356000,5.083242,-2.138977,9.799725,0.000872,-0.001732,0.003304
43.357000,5.085958,-2.120569,9.798258,0.000857,0.000647,0.002664
43.358000,5.074666,-2.129328,9.803950,-0.000096,0.000942,0.002586
43.359000,5.075717,-2.136375,9.810279,-0.001047,-0.000158,0.004522
43.360000,5.071419,-2.138945,9.817955,0.001800,-0.002017,0.005012
43.361000,5.070963,-2.130019,9.802452,-0.000081,-0.001780,0.003858
43.362000,5.025763,-2.103801,9.813560,0.001317,-0.000310,0.002416
43.363000,5.055338,-2.109713,9.814432,-0.001911,0.000350,0.003612
43.364000,5.063317,-2.119587,9.817582,0.001118,-0.001133,0.003575
43.365000,5.060538,-2.116490,9.811270,-0.000599,0.000092,0.004962
43.366000,5.015416,-2.119642,9.795229,-0.000726,0.000230,0.004583
43.367000,5.034679,-2.132216,9.811028,-0.000478,0.000698,0.003512
43.368000,5.044180,-2.111023,9.797017,-0.000323,-0.000061,0.004874
43.369000,5.022647,-2.111072,9.806720,-0.000025,-0.000329,0.003857
43.370000,5.028562,-2.107380,9.803811,-0.000290,-0.000594,0.006412
43.371000,5.019604,-2.091864,9.809251,0.000192,-0.000679,0.002315
43.372000,5.026943,-2.098366,9.802635,0.000783,-0.000516,0.004045
43.373000,5.017390,-2.081038,9.780124,0.001142,-0.001067,0.004265
43.374000,5.012346,-2.097452,9.790288,0.002382,-0.001443,0.005934
43.375000,5.008271,-2.104325,9.816144,0.000397,0.001188,0.004049
43.376000,5.000288,-2.081296,9.810491,0.001673,-0.000485,0.004754
43.377000,5.000389,-2.074323,9.812785,0.001056,0.000988,0.004752
43.378000,4.985982,-2.079536,9.813757,-0.000638,0.000726,0.002773
43.379000,4.973263,-2.068373,9.809822,-0.000399,-0.000624,0.004826
43.380000,4.981579,-2.084990,9.804345,-0.000672,0.001226,0.002861
43.381000,4.976077,-2.077217,9.817829,0.001352,0.001337,0.003552
43.382000,4.963513,-2.053544,9.820547,-0.000162,0.001601,0.003785
43.383000,4.968792,-2.057018,9.803661,-0.002467,0.000471,0.005233
43.384000,4.973490,-2.067362,9.808302,-0.000362,-0.000081,0.005738
43.385000,4.945719,-2.070667,9.808410,0.000999,0.000004,0.003872
43.386000,4.965486,-2.057024,9.793940,-0.000608,-0.001466,0.002954
43.387000,4.939210,-2.071406,9.823749,-0.001368,0.000195,0.003979
43.388000,4.925734,-2.047427,9.784804,0.001162,-0.001047,0.003667
43.389000,4.927866,-2.054230,9.805243,-0.000777,0.001047,0.004581
43.390000,4.929577,-2.064233,9.813127,0.000878,0.000292,0.004302
43.391000,4.924902,-2.058919,9.803865,-0.001624,0.000588,0.002996
43.392000,4.913802,-2.064293,9.814757,-0.000707,0.000154,0.002810
43.393000,4.924081,-2.032518,9.808745,-0.000991,-0.001185,0.003362
43.394000,4.909330,-2.043139,9.808844,0.000718,0.000933,0.002917
43.395000,4.889926,-2.048352,9.810832,0.000072,-0.000331,0.003759
43.396000,4.894417,-2.031451,9.790020,-0.000693,0.003171,0.004573
43.397000,4.882256,-2.047134,9.794966,0.000258,0.000114,0.003840
43.398000,4.892372,-2.046629,9.800672,-0.001671,0.001286,0.003590
43.399000,4.888012,-2.035232,9.816727,0.000823,-0.000073,0.001765
43.400000,4.900830,-2.026659,9.815740,-0.000438,-0.001423,0.005518
43.401000,4.896223,-2.023392,9.813847,-0.000185,0.001445,0.005659
43.402000,4.870013,-2.017285,9.813869,0.000485,0.000117,0.004556
43.403000,4.847476,-2.027478,9.801909,0.001868,0.000581,0.003638
43.404000,4.860236,-2.035415,9.810729,-0.001215,-0.000706,0.004197
43.405000,4.866519,-2.024124,9.785471,0.000932,0.001648,0.004460
43.406000,4.851481,-2.025069,9.795132,-0.000492,-0.000290,0.003849
43.407000,4.846752,-2.010299,9.809542,-0.000092,0.000582,0.003341
43.408000,4.845578,-2.024249,9.781679,0.000531,0.000065,0.001063
43.409000,4.839312,-2.010093,9.813909,-0.000057,-0.000065,0.005212
43.410000,4.813428,-2.004691,9.802346,0.000341,-0.000964,0.005622
43.411000,4.837151,-2.026435,9.805637,-0.000181,0.001125,0.003850
43.412000,4.833264,-2.009068,9.800365,-0.000135,-0.001147,0.003744
43.413000,4.817071,-1.997790,9.822924,-0.000582,-0.000924,0.004522
43.414000,4.826826,-2.016020,9.801819,-0.000690,0.001435,0.004840
43.415000,4.799337,-1.993005,9.797593,0.000152,-0.001269,0.004605
43.416000,4.790733,-1.992922,9.810329,0.000346,-0.002569,0.004362
43.417000,4.802199,-1.983359,9.803034,0.000071,-0.000405,0.004528
43.418000,4.796559,-1.984633,9.802488,-0.001319,0.000068,0.004833
43.419000,4.790223,-1.987080,9.808369,-0.000467,0.000418,0.003634
43.420000,4.791993,-1.990797,9.815871,0.001855,-0.000190,0.003444
43.421000,4.792141,-2.000796,9.812715,-0.001769,0.000715,0.003800
43.422000,4.774101,-1.985452,9.812483,-0.001202,0.001305,0.003605
43.423000,4.763681,-1.985362,9.818442,0.000664,0.000304,0.006038
43.424000,4.757794,-1.973295,9.792595,0.000663,-0.000271,0.006591
43.425000,4.766910,-1.977941,9.797461,0.000236,-0.001141,0.003084
43.426000,4.760826,-1.965676,9.788651,0.001349,0.001040,0.001585
43.427000,4.739178,-1.969946,9.808756,-0.000917,0.000040,0.004124
43.428000,4.761332,-1.961781,9.817737,0.001341,-0.000117,0.003339
43.429000,4.735215,-1.975410,9.805940,-0.001166,-0.000956,0.003412
43.430000,4.746586,-1.964900,9.809609,-0.001036,-0.000105,0.003694
43.431000,4.734346,-1.964580,9.807020,-0.000414,0.000136,0.004046
43.432000,4.730392,-1.959650,9.810902,-0.000708,0.000341,0.003203
43.433000,4.736861,-1.951338,9.817822,0.001735,0.000026,0.003958
43.434000,4.709637,-1.949194,9.805995,0.001680,0.000231,0.002976
43.435000,4.725733,-1.936849,9.811556,0.001848,-0.001190,0.004747
43.436000,4.704715,-1.952137,9.792853,0.000134,0.000101,0.003436
43.437000,4.700491,-1.946752,9.814426,-0.000383,0.000765,0.003742
43.438000,4.703226,-1.937618,9.788315,0.001165,0.000447,0.002242
43.439000,4.718396,-1.932703,9.782885,0.000617,0.001837,0.005970
43.440000,4.692164,-1.927851,9.807465,0.000785,0.001108,0.003654
43.441000,4.697577,-1.931650,9.822296,-0.001201,-0.000134,0.004502
43.442000,4.690283,-1.913624,9.820757,-0.001528,0.001426,0.004686
43.443000,4.674200,-1.931654,9.798275,-0.000212,-0.001174,0.003065
43.444000,4.665899,-1.935273,9.787209,-0.001512,0.001781,0.003001
43.445000,4.674563,-1.936960,9.824476,-0.001075,-0.000723,0.005564
43.446000,4.671551,-1.912465,9.822955,0.001047,0.000798,0.002779
43.447000,4.665657,-1.935405,9.801618,0.000014,0.000634,0.005447
43.448000,4.663362,-1.928342,9.798393,-0.001498,0.002019,0.002827
43.449000,4.669768,-1.920061,9.790926,0.000504,0.000327,0.004710
43.450000,4.646859,-1.904200,9.796508,0.001132,0.000823,0.005093
43.451000,4.654912,-1.908084,9.814002,-0.001006,0.000325,0.004611
43.452000,4.660951,-1.934260,9.816556,0.000155,0.000030,0.001788
43.453000,4.653073,-1.912811,9.800005,-0.000927,0.000112,0.003612
43.454000,4.627251,-1.905594,9.800105,0.000170,0.001076,0.003268
43.455000,4.621452,-1.926952,9.825571,-0.000307,0.000469,0.005090
43.456000,4.640214,-1.928730,9.825513,-0.001266,-0.000160,0.004046
43.457000,4.629674,-1.897191,9.826617,-0.000324,-0.001588,0.004392
43.458000,4.602295,-1.903403,9.805487,-0.000018,0.000131,0.003943
43.459000,4.610226,-1.900458,9.810858,-0.000503,0.000111,0.004455
43.460000,4.603149,-1.896530,9.792654,0.001708,0.001342,0.003729
43.461000,4.606079,-1.907720,9.814314,-0.001611,-0.001119,0.002730
43.462000,4.589535,-1.921986,9.803621,0.000134,0.000460,0.004909
43.463000,4.587339,-1.900593,9.800121,-0.002119,0.000825,0.004213
43.464000,4.582076,-1.886810,9.798542,0.001739,0.000556,0.005504
43.465000,4.587070,-1.898753,9.798061,-0.000478,-0.001158,0.004442
43.466000,4.564615,-1.880784,9.794602,0.000888,-0.001000,0.002938
43.467000,4.586350,-1.887660,9.801867,-0.000919,-0.001299,0.003579
43.468000,4.565624,-1.887434,9.784053,0.000005,0.000646,0.004394
43.469000,4.558803,-1.908706,9.807470,0.001590,-0.000140,0.005517
43.470000,4.562224,-1.883948,9.811284,0.000191,0.000156,0.004343
43.471000,4.556029,-1.881475,9.834285,0.000625,-0.000165,0.004398
43.472000,4.538526,-1.869133,9.809102,0.002578,-0.002013,0.005360
43.473000,4.554138,-1.850495,9.797955,0.001532,-0.000850,0.004932
43.474000,4.533121,-1.846206,9.814537,0.000743,0.000592,0.004550
43.475000,4.528083,-1.852030,9.803390,-0.001306,0.001197,0.004923
43.476000,4.535598,-1.853887,9.804055,0.000580,-0.000938,0.002414
43.477000,4.537797,-1.850870,9.820258,0.001103,0.001001,0.004491
43.478000,4.528979,-1.849468,9.818501,0.000803,0.001228,0.003874
43.479000,4.503239,-1.852057,9.785538,-0.001071,0.000928,0.005353
43.480000,4.517030,-1.863573,9.811013,-0.001171,-0.000534,0.003870
43.481000,4.509831,-1.842857,9.817349,-0.000882,-0.000764,0.002591
43.482000,4.501520,-1.847760,9.792752,0.000123,0.000082,0.002918
43.483000,4.504751,-1.866026,9.801983,0.001120,0.000731,0.003168
43.484000,4.499489,-1.844524,9.795725,0.000244,0.001714,0.003631
43.485000,4.500517,-1.837274,9.802067,-0.000722,0.000861,0.003026
43.486000,4.494868,-1.834608,9.824114,-0.001101,-0.001875,0.004254
43.487000,4.491093,-1.848038,9.799142,-0.000437,-0.001217,0.004381
43.488000,4.502697,-1.842029,9.805410,0.000147,-0.000712,0.004863
43.489000,4.487251,-1.856663,9.800214,0.000892,0.000499,0.002939
43.490000,4.464784,-1.840910,9.820726,-0.001761,-0.001872,0.004193
43.491000,4.447018,-1.829496,9.802815,0.000717,-0.000054,0.002642
43.492000,4.462846,-1.817062,9.793152,0.000838,-0.000244,0.004658
43.493000,4.477510,-1.816034,9.804374,-0.000649,-0.000628,0.004148
43.494000,4.473472,-1.848115,9.812087,0.001586,0.000271,0.004178
43.495000,4.453361,-1.801490,9.822130,0.001413,0.001429,0.003355
43.496000,4.447516,-1.834395,9.802900,-0.000230,0.000663,0.004776
43.497000,4.452750,-1.815165,9.798755,-0.000450,0.001538,0.003851
43.498000,4.437060,-1.820486,9.796000,0.000734,0.000361,0.005113
43.499000,4.419405,-1.820239,9.785548,0.001129,0.000041,0.002463
43.500000,4.445768,-1.784717,9.812971,-0.000101,0.000386,0.002652
43.501000,4.435070,-1.824435,9.810958,0.000245,-0.000041,0.003483
43.502000,4.417166,-1.823196,9.787073,0.001294,-0.000636,0.005186
43.503000,4.437474,-1.831255,9.813568,-0.000916,0.000758,0.005280
43.504000,4.417032,-1.814358,9.803518,-0.000082,-0.001675,0.001615
43.505000,4.407825,-1.818199,9.777019,0.000376,-0.000887,0.002593
43.506000,4.398000,-1.808664,9.798746,0.000666,0.000199,0.002348
43.507000,4.394785,-1.802400,9.805676,-0.000590,0.000565,0.002693
43.508000,4.394775,-1.792089,9.812317,-0.000429,0.001832,0.004911
43.509000,4.383997,-1.796746,9.814185,0.001405,0.000425,0.006021
43.510000,4.383471,-1.799864,9.812380,0.000383,0.000437,0.005075
43.511000,4.387419,-1.797878,9.809591,-0.000152,0.000449,0.003606
43.512000,4.388452,-1.786654,9.815734,0.000012,-0.000937,0.004458
43.513000,4.379756,-1.780232,9.820415,-0.000641,-0.000505,0.005757
43.514000,4.360294,-1.779440,9.792256,0.000833,-0.000430,0.004365
43.515000,4.362128,-1.793779,9.806935,-0.001999,-0.001827,0.003596
43.516000,4.359695,-1.780404,9.802676,0.000701,0.000817,0.002432
43.517000,4.344447,-1.772074,9.802208,0.001134,-0.000394,0.003856
43.518000,4.381556,-1.786936,9.820088,0.001086,-0.001537,0.003136
43.519000,4.367247,-1.773061,9.796677,0.000095,-0.000500,0.003687
43.520000,2.734552,-1.129868,9.809955,0.001480,-0.001368,0.003270
43.521000,2.746979,-1.125571,9.787901,0.001288,0.002074,0.002825
43.522000,2.750446,-1.115738,9.801951,0.001251,-0.002989,0.004423
43.523000,2.720752,-1.117235,9.803461,-0.000687,0.000675,0.002884
43.524000,2.724244,-1.128867,9.804920,0.000162,0.000016,0.002838
43.525000,2.722852,-1.123347,9.815154,-0.000472,-0.001139,0.003630
43.526000,2.731728,-1.109275,9.799498,-0.001133,0.000949,0.003545
43.527000,2.728680,-1.111332,9.812695,-0.000359,0.001775,0.002153
43.528000,2.721106,-1.108030,9.821783,0.001073,0.000684,0.002911
43.529000,2.720679,-1.119433,9.807932,-0.000333,-0.002281,0.004546
43.530000,2.717707,-1.121345,9.801692,0.001270,-0.000411,0.004548
43.531000,2.734315,-1.100298,9.821123,-0.000000,-0.000947,0.003625
43.532000,2.707885,-1.084980,9.808029,0.002761,0.001149,0.004466
43.533000,2.711995,-1.112306,9.815261,-0.000264,-0.001641,0.003797
43.534000,2.711927,-1.121950,9.804547,0.001148,0.000269,0.005112
43.535000,2.707229,-1.100434,9.808766,-0.000930,0.000026,0.002848
43.536000,2.703623,-1.087278,9.793298,-0.001472,-0.000047,0.003244
43.537000,2.688798,-1.099767,9.790283,-0.000080,-0.000754,0.003798
43.538000,2.682705,-1.099699,9.812469,-0.000093,0.001987,0.002741
43.539000,2.521628,-1.037993,9.791588,0.000879,-0.001222,0.005071
43.540000,2.521522,-1.034374,9.806347,0.000426,0.000155,0.004728
43.541000,2.500004,-1.038632,9.809845,-0.000830,0.000472,0.003369
43.542000,2.521154,-1.031123,9.794399,-0.000454,-0.000283,0.003777
43.543000,2.501709,-1.028397,9.799832,0.000157,-0.000674,0.003765
43.544000,2.507613,-1.021114,9.796376,-0.000940,-0.001016,0.003644
43.545000,2.503330,-1.040584,9.806176,-0.000515,0.000372,0.003641
43.546000,2.509168,-1.032126,9.800310,-0.000088,0.001283,0.002576
43.547000,2.495459,-1.021807,9.825327,0.000253,0.000315,0.003567
43.548000,2.494645,-1.014147,9.811204,-0.000031,0.000250,0.002898
43.549000,2.485309,-1.025457,9.796090,-0.000196,-0.000205,0.003132
43.550000,2.501025,-1.043392,9.806374,0.001691,0.000377,0.004656
43.551000,2.492811,-1.020093,9.822861,0.000784,-0.001200,0.004705
43.552000,2.467174,-1.009361,9.800708,0.000039,-0.002060,0.002730
43.553000,2.489899,-1.040871,9.815686,-0.002099,-0.000011,0.004405
43.554000,2.479533,-1.019887,9.821299,-0.000836,-0.001566,0.004228
43.555000,2.476561,-1.000848,9.799157,-0.000865,0.001056,0.005639
43.556000,2.461993,-1.012552,9.824098,-0.000310,0.000726,0.003087
43.557000,0.459125,-0.173358,9.803820,-0.000620,0.000852,0.005377
43.558000,0.444717,-0.184664,9.833645,0.000105,0.000286,0.004161
43.559000,0.443321,-0.196632,9.806122,0.000579,-0.001094,0.005335
43.560000,0.457894,-0.202998,9.804140,0.000103,0.000017,0.004312
43.561000,0.457177,-0.175236,9.813879,-0.000368,0.001232,0.003737
43.562000,0.465811,-0.184053,9.783865,-0.001519,-0.001781,0.003384
43.563000,0.466539,-0.170838,9.809134,-0.000530,0.000710,0.003314
43.564000,0.439027,-0.164964,9.817393,0.001999,0.001694,0.003838
43.565000,0.467695,-0.185003,9.802209,-0.000448,-0.000806,0.005728
43.566000,0.454220,-0.194726,9.810076,-0.000631,-0.000875,0.003685
43.567000,0.457646,-0.203340,9.809191,-0.001379,0.000003,0.004610
43.568000,0.449903,-0.163773,9.799172,0.001824,0.001402,0.004953
43.569000,0.449008,-0.178349,9.776037,-0.001936,-0.000028,0.004354
43.570000,0.023534,-0.037386,9.810308,-0.000437,0.000261,0.004817
43.571000,0.041491,-0.025367,9.811814,-0.000184,-0.000034,0.003024
43.572000,0.044129,-0.026264,9.794778,-0.000043,0.000488,0.003437
43.573000,0.021722,-0.014501,9.811409,-0.000413,-0.000510,0.003173
43.574000,0.032592,-0.019446,9.787183,0.000533,0.000586,0.006100
43.575000,0.041010,-0.030409,9.803260,0.000708,-0.002726,0.003459
43.576000,0.045903,-0.005739,9.811159,0.000680,0.000488,0.003570
43.577000,0.047115,-0.025368,9.794399,0.002073,0.001532,0.004655
43.578000,0.043212,-0.009343,9.797159,0.001459,-0.000435,0.002796
43.579000,0.039496,-0.026813,9.801662,0.002099,-0.000320,0.004896
43.580000,0.045206,-0.033353,9.792854,-0.000405,-0.001154,0.002838
43.581000,0.041321,-0.011206,9.804509,-0.000708,0.000063,0.003493
43.582000,0.039727,-0.020425,9.816196,-0.000539,-0.001061,0.003255
43.583000,0.023272,-0.022830,9.805252,0.000446,0.000109,0.004791
43.584000,0.043339,-0.009548,9.796290,0.002043,0.000107,0.004740
43.585000,0.041928,-0.017728,9.804319,0.001326,-0.000716,0.005726
43.586000,0.049924,-0.039051,9.813329,-0.000505,-0.000248,0.004858
43.587000,0.032315,-0.009385,9.808527,-0.001537,0.000348,0.004846
43.588000,-1.417295,0.546771,9.792660,-0.000759,0.000397,0.005507
43.589000,-1.408362,0.577131,9.817777,0.002689,-0.000032,0.003877
43.590000,-1.392935,0.560437,9.811110,0.000826,0.001383,0.003289
43.591000,-1.412062,0.575471,9.801712,0.001579,0.000118,0.003513
43.592000,-1.389881,0.563169,9.801370,0.000639,0.000987,0.003920
43.593000,-1.388135,0.566940,9.796578,0.000938,-0.000707,0.004187
43.594000,-1.423398,0.574402,9.793081,-0.001131,-0.000558,0.002991
43.595000,-1.399337,0.551022,9.802908,0.000028,-0.001091,0.004583
43.596000,-1.395514,0.560448,9.808356,0.000170,0.000762,0.004053
43.597000,-1.400890,0.562123,9.806834,-0.000030,-0.000687,0.003882
43.598000,-1.406019,0.549878,9.802680,0.001051,-0.000186,0.003204
43.599000,-1.374114,0.549956,9.810108,-0.000017,-0.001747,0.002299
43.600000,-1.383725,0.537818,9.817126,0.001238,-0.000018,0.003454
43.601000,-1.393801,0.548207,9.804815,0.001822,-0.000652,0.003770
43.602000,-1.376557,0.542604,9.812827,0.002059,0.000133,0.004095
43.603000,-1.402048,0.540255,9.791953,0.000418,0.000315,0.001058
43.604000,-1.376164,0.555083,9.814240,-0.000181,0.000777,0.004549
43.605000,-1.379526,0.557797,9.811969,-0.000321,-0.000202,0.005104
43.606000,-1.939513,0.794115,9.800090,0.001248,0.000919,0.004016
43.607000,-1.920585,0.797817,9.813004,-0.001551,0.001518,0.003556
43.608000,-1.922829,0.789294,9.807509,0.001754,0.000973,0.002902
43.609000,-1.923651,0.791292,9.809531,-0.001042,0.000732,0.003681
43.610000,-1.938488,0.770471,9.805173,0.002443,0.001650,0.005417
43.611000,-1.920985,0.778332,9.810601,-0.000356,-0.000492,0.003395
43.612000,-1.926309,0.792761,9.831377,-0.000585,0.000961,0.003711
43.613000,-1.914983,0.775122,9.797319,-0.000473,-0.001405,0.005144
43.614000,-1.916578,0.786127,9.796454,0.000254,0.001237,0.003940
43.615000,-1.909455,0.779563,9.804501,0.000472,-0.000043,0.003432
43.616000,-1.901936,0.772763,9.800726,0.000688,-0.000343,0.005285
43.617000,-1.922451,0.772264,9.792294,-0.001065,0.000161,0.002964
43.618000,-1.908157,0.765384,9.800328,0.000751,0.000668,0.006024
43.619000,-1.908031,0.774683,9.813885,-0.000075,-0.000061,0.003601
43.620000,-1.918248,0.776815,9.828848,-0.000838,-0.001024,0.003366
43.621000,-1.889003,0.770173,9.815449,0.000756,0.001139,0.004346
43.622000,-1.901748,0.777448,9.815111,-0.001090,-0.000976,0.002681
43.623000,-1.899902,0.798399,9.817089,-0.000742,-0.000506,0.003820
43.624000,-1.899837,0.770342,9.824616,0.000119,0.000603,0.003160
43.625000,-1.886717,0.768176,9.787818,0.001107,-0.000936,0.004973
43.626000,-1.877375,0.780786,9.802154,0.000498,0.000176,0.004799
43.627000,-1.889222,0.776416,9.816909,0.001022,0.000169,0.004497
43.628000,-1.888335,0.763076,9.801663,0.001762,-0.001449,0.004330
43.629000,-1.884108,0.759041,9.809801,-0.000681,-0.000928,0.003430
43.630000,-1.883719,0.779309,9.801113,0.000891,-0.000157,0.004441
43.631000,-1.858034,0.761314,9.803801,-0.000044,-0.000817,0.004512
43.632000,-1.872829,0.784614,9.813810,-0.000584,0.000454,0.003041
43.633000,-1.885818,0.772730,9.825582,0.002042,0.000133,0.003482
43.634000,-1.866912,0.755194,9.807178,0.001607,0.001943,0.004110
43.635000,-1.888984,0.768296,9.806308,-0.000810,-0.000104,0.003515
43.636000,-1.845207,0.758146,9.811195,0.000430,-0.001248,0.005136
43.637000,-1.875146,0.727419,9.809869,-0.001069,-0.001550,0.002858
43.638000,-1.864529,0.750870,9.816040,0.001074,0.000318,0.003599
43.639000,-1.874387,0.753514,9.800308,-0.000363,0.000048,0.003877
43.640000,-2.323271,0.958517,9.808460,0.000069,0.000937,0.005048
43.641000,-2.317098,0.969790,9.812315,0.000199,0.002527,0.006344
43.642000,-2.331646,0.944628,9.817776,0.000327,-0.000485,0.005024
43.643000,-2.329186,0.934196,9.808418,0.001326,-0.000295,0.005152
43.644000,-2.322050,0.955507,9.822137,-0.001427,0.001680,0.004000
43.645000,-2.338479,0.934773,9.801027,0.001341,0.000724,0.004748
43.646000,-2.320132,0.952551,9.801145,0.000248,-0.001488,0.004574
43.647000,-2.299256,0.958559,9.808800,-0.000394,0.000109,0.003235
43.648000,-2.310706,0.944040,9.795580,-0.000487,-0.000816,0.002624
43.649000,-2.294129,0.945282,9.815738,-0.000167,0.000702,0.004316
43.650000,-2.296424,0.938191,9.812179,0.000981,-0.000408,0.005341
43.651000,-2.300520,0.931599,9.807064,-0.002121,0.000084,0.003569
43.652000,-2.352647,0.988806,9.799644,-0.001212,-0.001088,0.005275
43.653000,-2.323436,0.964788,9.814485,0.000331,0.000227,0.003152
43.654000,-2.316889,0.961937,9.805623,0.000138,-0.001488,0.003400
43.655000,-2.327427,0.969261,9.799629,0.000935,0.000352,0.003877
43.656000,-2.319607,0.994090,9.798275,-0.000585,-0.000521,0.003198
43.657000,-2.296688,0.978784,9.808604,0.000590,-0.001440,0.003963
43.658000,-2.317697,0.968439,9.809267,0.000217,0.000303,0.004029
43.659000,-2.320260,0.975287,9.811301,-0.001209,0.001134,0.003068
43.660000,-2.315314,0.979481,9.818055,0.000209,-0.001562,0.005559
43.661000,-2.314654,0.964579,9.817586,0.000184,-0.002054,0.004120
43.662000,-2.320423,0.982517,9.791365,-0.000823,-0.001783,0.002789
43.663000,-2.307666,0.963216,9.802756,-0.002255,0.001364,0.002853
43.664000,-2.310495,0.969711,9.798995,0.001797,-0.000943,0.004954
43.665000,-2.310003,0.979899,9.820848,-0.002314,-0.001434,0.004945
43.666000,-2.305034,0.966971,9.808964,-0.002114,-0.000400,0.003532
43.667000,-2.287841,0.954205,9.813103,-0.000833,-0.000377,0.004357
43.668000,-2.306773,0.978271,9.803352,-0.000058,0.000122,0.003996
43.669000,-2.299220,0.959176,9.813083,-0.001158,0.001478,0.005127
43.670000,-2.296468,0.979074,9.797641,-0.000352,0.000830,0.002494
43.671000,-2.296837,0.960331,9.805802,0.001250,-0.001578,0.004270
43.672000,-2.220502,0.940071,9.816786,0.000540,0.000487,0.003151
43.673000,-2.218734,0.925077,9.803940,-0.000127,-0.000259,0.005153
43.674000,-2.218154,0.921963,9.797860,-0.000056,0.001020,0.003698
43.675000,-2.202260,0.911098,9.806838,-0.000203,-0.000394,0.004676
43.676000,-2.219448,0.902857,9.812592,-0.000424,0.000829,0.002459
43.677000,-2.199840,0.921622,9.804207,0.000060,0.000965,0.005188
43.678000,-2.199026,0.926542,9.794043,0.000230,-0.000742,0.003998
43.679000,-2.194706,0.883162,9.813532,0.000570,-0.001317,0.003757
43.680000,-2.205429,0.925400,9.806021,-0.000564,0.000022,0.004048
43.681000,-2.179977,0.894471,9.817061,0.001664,-0.001367,0.003348
43.682000,-2.201034,0.914637,9.801977,0.000979,0.000383,0.004209
